id,title,year,vote_count,vote_average,popularity,overview,release_date,wr
508,Love Actually,2003,1917,7,10.586815,Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,2003-09-07,6.927754323650978
782,Gattaca,1997,1846,7,12.89312,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",1997-09-07,6.925106049077803
114,Pretty Woman,1990,1807,7,13.348451,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",1990-03-23,6.923567051192791
4951,10 Things I Hate About You,1999,1768,7,12.069966,"Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.",1999-03-30,6.921963476496207
11970,Hercules,1997,1741,7,14.048694,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",1997-06-26,6.920813312112451
83666,Moonrise Kingdom,2012,1701,7,8.692433,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",2012-05-16,6.919045653473296
200727,"Love, Rosie",2014,1660,7,14.566103,Rosie and Alex are best friends. They are suddenly separated when Alex and his family move from Dublin to America. Can their friendship survive years and miles? Will they gamble everything for true love?,2014-10-16,6.917149983699125
1491,The Illusionist,2006,1657,7,11.494009,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crowned prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",2006-08-18,6.917007784460665
621,Grease,1978,1633,7,7.8548990000000005,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",1978-07-07,6.915852373373628
31011,Mr. Nobody,2009,1616,7,11.817059,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",2009-09-11,6.91501429870455
184,Jackie Brown,1997,1580,7,16.415498,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",1997-12-24,6.913183258398945
334533,Captain Fantastic,2016,1569,7,16.519276,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,2016-07-02,6.9126079320795215
628,Interview with the Vampire,1994,1558,7,11.970205,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",1994-11-11,6.9120249296250815
142,Brokeback Mountain,2005,1531,7,11.787044,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,2005-09-02,6.910560396114926
2493,The Princess Bride,1987,1518,7,15.15267,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",1987-09-18,6.909837719223568
289,Casablanca,1942,1462,7,13.916101000000001,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",1942-11-26,6.906586326523793
4348,Pride & Prejudice,2005,1406,7,14.439082999999998,"Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",2005-09-16,6.9030916604040335
19542,The Red Shoes,1948,124,8,10.44551,"In this classic drama, Vicky Page is an aspiring ballerina torn between her dedication to dance and her desire to love. While her imperious instructor, Boris Lermontov, urges to her to forget anything but ballet, Vicky begins to fall for the charming young composer Julian Craster. Eventually Vicky, under great emotional stress, must choose to pursue either her art or her romance, a decision that carries serious consequences.",1948-07-20,6.901991188733354
88,Dirty Dancing,1987,1371,7,14.044122,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer – and unexpectedly falling in love.",1987-08-21,6.900771534618509
824,Moulin Rouge!,2001,1348,7,13.691781,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",2001-03-09,6.899185423906316
72570,The Vow,2012,1328,7,9.524298,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",2012-02-05,6.897764399505813
5544,Hiroshima Mon Amour,1959,123,8,6.953676,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.,1959-06-10,6.896857907708265
509,Notting Hill,1999,1309,7,9.874042999999999,The British comedy from director Roger Michell tells the love story between a famous actress and a simple book seller from London. A look into the attempt for famous people to have a personal and private life and the ramifications that follow. Nominated for three Golden Globes in 2000.,1999-05-13,6.8963768172432305
198277,Begin Again,2013,1285,7,10.289628,"Gretta's celebrity boyfriend breaks up with her after a long-term relationship, leaving the singer to find success on her own. With the help of record producer, Dan and hip-hop celebrity, Trouble Gum, Gretta strives to fulfil her musical ambitions.",2013-09-07,6.894569304788718
167073,Brooklyn,2015,1235,7,7.991613,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",2015-10-20,6.8905934885427245
2270,Stardust,2007,1215,7,14.784525,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",2007-08-09,6.88891791596508
116,Match Point,2005,1134,7,9.020372,"Match Point is Woody Allen’s satire of the British High Society and the ambition of a young tennis instructor to enter into it. Yet when he must decide between two women - one assuring him his place in high society, and the other that would bring him far from it - palms start to sweat and a dark psychological match in his head begins.",2005-10-26,6.881572296888561
152584,Blue Is the Warmest Color,2013,1114,7,4.938148,"Adele's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",2013-10-09,6.879606528723378
6114,Dracula,1992,1087,7,16.777675,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",1992-11-13,6.876846851565327
228205,The Longest Ride,2015,1083,7,10.264416,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,2015-04-09,6.876427213952464
164,Breakfast at Tiffany's,1961,1082,7,10.879289,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.",1961-10-05,6.876321857326966
74643,The Artist,2011,1075,7,11.440947999999999,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",2011-05-15,6.875579300505016
4347,Atonement,2007,1075,7,8.913338000000001,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",2007-08-29,6.875579300505016
10229,A Walk to Remember,2002,1057,7,8.054499,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.",2002-01-25,6.873628283351162
703,Annie Hall,1977,1044,7,18.146043,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.",1977-04-19,6.872180726459422
12163,The Wrestler,2008,1031,7,7.903956,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",2008-09-07,6.87069962247865
258480,Carol,2015,1014,7,8.364201,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",2015-11-20,6.868710205863696
6023,P.S. I Love You,2007,1011,7,10.304881,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,2007-11-15,6.8683527601949335
51828,One Day,2011,1006,7,11.239011999999999,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.",2011-03-02,6.867752672494118
770,Gone with the Wind,1939,995,7,14.240357000000001,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,1939-12-15,6.8664130274047315
76,Before Sunrise,1995,984,7,11.304979,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",1995-01-27,6.865045963772256
639,When Harry Met Sally...,1989,974,7,8.34322,"During their travels from Chicago to New York, Harry and Sally Will debate whether or not sex ruins a perfect relationship between a man and a woman. Eleven years and later, they're still no closer to finding the answer.",1989-07-21,6.863778670728517
15121,The Sound of Music,1965,966,7,9.067730000000001,Film adaptation of a classic Rodgers and Hammerstein musical based on a nun who becomes a governess for an Austrian family.,1965-03-02,6.862747569740559
35690,The Last Song,2010,959,7,5.541073,"A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",2010-03-31,6.86183246638613
146,"Crouching Tiger, Hidden Dragon",2000,949,7,19.944952999999998,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",2000-10-01,6.860503804653138
2898,As Good as It Gets,1997,946,7,9.374049000000001,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",1997-12-19,6.8601002087557115
1587,What's Eating Gilbert Grape,1993,943,7,10.3919,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",1993-12-17,6.859694270682656
10515,Castle in the Sky,1986,877,7,11.061551,"The orphan Sheeta inherited a mysterious crystal that links her to the mythical sky-kingdom of Laputa. With the help of resourceful Pazu and a rollicking band of sky pirates, she makes her way to the ruins of the once-great civilization. Sheeta and Pazu must outwit the evil Muska, who plans to use Laputa's science to make himself ruler of the world.",1986-08-02,6.850126982600266
20453,3 Idiots,2009,850,7,7.6756210000000005,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",2009-12-23,6.845826237069612
1443,The Virgin Suicides,1999,841,7,10.505386999999999,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",1999-04-21,6.844337274877989
8055,The Reader,2008,835,7,7.931732000000001,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",2008-12-10,6.843328552174962
228326,The Book of Life,2014,778,7,10.337994,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",2014-10-01,6.8330508763480236
239571,The Best of Me,2014,777,7,8.196975,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,2014-10-16,6.83285851648669
319,True Romance,1993,762,7,17.189328,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",1993-09-09,6.829918989868446
9361,The Last of the Mohicans,1992,747,7,15.228794,"As the English and French soldiers battle for control of the American colonies in the 18th century, the settlers and native Americans are forced to take sides. Cora and her sister Alice unwittingly walk into trouble but are reluctantly saved by Hawkeye, an orphaned settler adopted by the last of the Mohicans.",1992-09-25,6.826874217041172
872,Singin' in the Rain,1952,747,7,11.064858000000001,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",1952-04-10,6.826874217041172
1262,Stranger Than Fiction,2006,743,7,10.798092,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",2006-09-09,6.82604377798153
